#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2021,12,26,14,10,53,7.6,9.6,99,99,99,999,1009.9,22.8,24.6,19.9,99,99
2021,12,26,14,20,59,7.4,9.5,99,99,99,999,1009.9,23,24.6,20,99,99
2021,12,26,14,30,68,5.9,8.3,99,99,99,999,1010,22.7,24.6,20.2,99,99
2021,12,26,14,40,52,7.3,10,2.36,11.43,6.39,30,1009.9,23.1,24.6,20,99,99
2021,12,26,14,50,65,8.3,10.5,99,99,99,999,1009.9,23.6,24.6,19.5,99,99
2021,12,26,15,0,64,8.2,10.2,99,99,99,999,1010.1,23.7,24.6,19.6,99,99
2021,12,26,15,10,64,8.8,10.5,99,99,99,999,1010,23.7,24.6,19.3,99,99
2021,12,26,15,20,63,8.4,10.1,99,99,99,999,1010,23.7,24.6,19.3,99,99
2021,12,26,15,30,65,8.5,10.2,99,99,99,999,1010.1,23.7,24.6,19.2,99,99
2021,12,26,15,40,65,8.4,10.9,2.36,11.43,6.49,32,1010.1,23.7,24.6,19.3,99,99
2021,12,26,15,50,68,8.7,11.1,99,99,99,999,1010.2,23.6,24.6,18.4,99,99
2021,12,26,16,0,61,7.9,9.7,99,99,99,999,1010.3,23.7,24.6,19.1,99,99
2021,12,26,16,10,71,8,9.5,99,99,99,999,1010.4,23.7,24.6,19.8,99,99
2021,12,26,16,20,67,8.4,10,99,99,99,999,1010.5,23.4,24.6,19.8,99,99
2021,12,26,16,30,58,8.3,10,99,99,99,999,1010.6,23.2,24.6,20,99,99
2021,12,26,16,40,47,8.1,9.5,2.22,11.43,6.33,30,1010.6,23.1,24.6,20.1,99,99
2021,12,26,16,50,49,8.7,10.6,99,99,99,999,1010.7,23,24.6,19.8,99,99
2021,12,26,17,0,45,7.9,9.7,99,99,99,999,1010.6,22.9,24.6,19.6,99,99
2021,12,26,17,10,52,7,8.7,99,99,99,999,1010.8,23.2,24.6,19.7,99,99
2021,12,26,17,20,58,6.5,8.3,99,99,99,999,1010.9,23.4,24.7,20,99,99
2021,12,26,17,30,52,7,8.9,99,99,99,999,1010.9,23.6,24.6,19.6,99,99
2021,12,26,17,40,56,7.6,9.6,2.31,7.69,6.52,60,1011.1,23.8,24.6,19,99,99
2021,12,26,17,50,52,8.1,9.7,99,99,99,999,1011.1,23.8,24.7,18.8,99,99
2021,12,26,18,0,57,7.8,9.6,99,99,99,999,1011.2,23.9,24.7,19.3,99,99
2021,12,26,18,10,55,7.9,9.9,99,99,99,999,1011.3,23.9,24.7,18.9,99,99
2021,12,26,18,20,61,7.9,9.3,99,99,99,999,1011.5,23.9,24.7,18.8,99,99
2021,12,26,18,30,60,7.7,9.7,99,99,99,999,1011.6,23.9,24.7,18.7,99,99
2021,12,26,18,40,58,7.7,9.4,2.36,10.81,6.3,42,1011.6,23.9,24.7,18.9,99,99
2021,12,26,18,50,60,7.8,9.4,99,99,99,999,1011.5,24,24.7,19.2,99,99
2021,12,26,19,0,61,7.8,9.4,99,99,99,999,1011.4,24,24.7,18.9,99,99
2021,12,26,19,10,63,8,10.1,99,99,99,999,1011.5,24,24.7,18.9,99,99
2021,12,26,19,20,65,7.9,9.5,99,99,99,999,1011.6,24,24.7,18.8,99,99
2021,12,26,19,30,60,7.8,10.1,99,99,99,999,1011.5,24,24.7,18.9,99,99
2021,12,26,19,40,62,7.9,10.3,2.28,11.43,6.37,43,1011.4,24,24.7,18.8,99,99
2021,12,26,19,50,61,8.2,10,99,99,99,999,1011.3,24,24.7,18.6,99,99
2021,12,26,20,0,58,7.8,9.8,99,99,99,999,1011.4,24,999,18.8,99,99
2021,12,26,20,10,65,7.6,9.4,99,99,99,999,1011.3,24,24.7,18.8,99,99
2021,12,26,20,20,70,7.6,9.4,99,99,99,999,1011.4,24,24.7,18.6,99,99
2021,12,26,20,30,55,7.2,9.1,99,99,99,999,1011.4,24,24.7,18.5,99,99
2021,12,26,20,40,63,7.1,8.7,2.26,10.81,6.39,31,1011.3,24,24.7,18.8,99,99
2021,12,26,20,50,63,7.4,9,99,99,99,999,1011.2,24,24.7,18.6,99,99
2021,12,26,21,0,64,7.4,8.7,99,99,99,999,1011.2,24,24.7,18.5,99,99
2021,12,26,21,10,59,7.1,8.6,99,99,99,999,1011.2,24,24.7,18.6,99,99
2021,12,26,21,20,55,6.9,8.6,99,99,99,999,1011.1,24,24.7,18.6,99,99
2021,12,26,21,30,59,6.6,8.4,99,99,99,999,1011,24,24.7,18.8,99,99
2021,12,26,21,40,64,6.5,9.1,2.39,9.09,6.55,32,1010.9,24,24.7,19.2,99,99
2021,12,26,21,50,62,7,8.4,99,99,99,999,1010.8,24,24.7,19,99,99
2021,12,26,22,0,64,6.6,8.3,99,99,99,999,1010.6,24,24.7,19.1,99,99
2021,12,26,22,10,57,6.6,8.2,99,99,99,999,1010.6,23.9,24.7,19.1,99,99
2021,12,26,22,20,54,7,8.8,99,99,99,999,1010.4,23.9,24.7,19.2,99,99
2021,12,26,22,30,63,7.2,9,99,99,99,999,1010.3,23.9,24.7,19.2,99,99
2021,12,26,22,40,59,7.3,9.8,2.17,10.81,6.48,31,1010,24,24.7,19,99,99
2021,12,26,22,50,60,7.5,9.2,99,99,99,999,1009.7,24,24.7,18.9,99,99
2021,12,26,23,0,57,7.5,8.7,99,99,99,999,1009.6,24,24.7,19,99,99
2021,12,26,23,10,58,7.3,8.8,99,99,99,999,1009.5,24,24.7,19.2,99,99
2021,12,26,23,20,62,7,8.7,99,99,99,999,1009.3,24,24.7,19.2,99,99
2021,12,26,23,30,62,7.3,8.8,99,99,99,999,1009.3,24,24.7,19.2,99,99
2021,12,26,23,40,57,6.8,8.6,2.28,9.09,6.77,45,1009.2,24,24.7,19.4,99,99
2021,12,26,23,50,54,6.8,8.1,99,99,99,999,1009.2,24,24.7,19.3,99,99
2021,12,27,0,0,62,6.7,8.2,99,99,99,999,1009.1,24,24.7,19.3,99,99
2021,12,27,0,10,59,6.6,8.3,99,99,99,999,1009,24,24.7,19.2,99,99
2021,12,27,0,20,57,6.5,8.1,99,99,99,999,1009,24,24.7,19,99,99
2021,12,27,0,30,61,6.6,8,99,99,99,999,1009,24,24.7,19.2,99,99
2021,12,27,0,40,53,6.7,8.5,2.3,10.81,6.67,33,1009,24,24.7,19.1,99,99
2021,12,27,0,50,56,6.6,8.4,99,99,99,999,1009.2,24,24.7,19.3,99,99
2021,12,27,1,0,56,6.7,8.2,99,99,99,999,1009.2,23.9,24.7,19.1,99,99
2021,12,27,1,10,53,6.8,8.5,99,99,99,999,1009.2,24,24.7,18.9,99,99
2021,12,27,1,20,55,6.5,8.5,99,99,99,999,1009.3,24,24.7,19.2,99,99
2021,12,27,1,30,58,6.6,8.2,99,99,99,999,1009.3,24,24.7,19.2,99,99
2021,12,27,1,40,57,6.4,8.2,2.34,10,6.85,37,1009.4,24,24.7,19,99,99
2021,12,27,1,50,57,6.4,8,99,99,99,999,1009.5,24,24.7,19,99,99
2021,12,27,2,0,52,6.5,7.8,99,99,99,999,1009.7,24,24.7,19.1,99,99
2021,12,27,2,10,55,6.4,8.4,99,99,99,999,1009.9,24,24.7,19.1,99,99
2021,12,27,2,20,51,6.5,8.2,99,99,99,999,1010,24,24.7,19.1,99,99
2021,12,27,2,30,51,6.8,8.3,99,99,99,999,1010,24,24.7,19.1,99,99
2021,12,27,2,40,46,7.1,9,2.25,8.33,6.94,53,1010,24,24.7,19.2,99,99
2021,12,27,2,50,47,7.1,8.7,99,99,99,999,1010.2,24,24.7,19.4,99,99
2021,12,27,3,0,49,6.7,8.1,99,99,99,999,1010.3,24,24.7,19.4,99,99
2021,12,27,3,10,49,6.9,8.1,99,99,99,999,1010.3,23.9,24.7,19.2,99,99
2021,12,27,3,20,49,6.5,8.2,99,99,99,999,1010.4,23.9,24.7,19.4,99,99
2021,12,27,3,30,46,6.7,8.2,99,99,99,999,1010.6,23.9,24.6,19.6,99,99
2021,12,27,3,40,50,6.8,8.9,2.04,9.09,6.44,33,1010.7,23.9,24.6,19.5,99,99
2021,12,27,3,50,54,6.8,8.5,99,99,99,999,1010.7,23.9,24.6,19.1,99,99
2021,12,27,4,0,49,6.7,8.4,99,99,99,999,1010.8,24,24.6,19.5,99,99
2021,12,27,4,10,52,6.9,8.4,99,99,99,999,1010.8,23.9,24.6,19.2,99,99
2021,12,27,4,20,52,7,8.4,99,99,99,999,1010.8,24,24.6,19.3,99,99
2021,12,27,4,30,54,6.9,8.7,99,99,99,999,1011,24,24.6,19.6,99,99
2021,12,27,4,40,50,6.9,8.7,2.03,10.81,6.59,24,1011.1,24,24.6,19.7,99,99
2021,12,27,4,50,48,7.4,9,99,99,99,999,1011.2,23.9,24.6,19.6,99,99
2021,12,27,5,0,47,7.3,8.7,99,99,99,999,1011.2,23.9,24.6,19.4,99,99
2021,12,27,5,10,55,7,8.4,99,99,99,999,1011.4,24,24.6,19.2,99,99
2021,12,27,5,20,55,6.8,8.6,99,99,99,999,1011.5,24,24.6,19.3,99,99
2021,12,27,5,30,57,7.4,8.9,99,99,99,999,1011.5,24,24.6,19.1,99,99
2021,12,27,5,40,63,7.3,9.1,2.1,10,6.68,36,1011.6,24.1,24.6,19.1,99,99
2021,12,27,5,50,59,7.3,9.2,99,99,99,999,1011.7,24.1,24.6,19.2,99,99
2021,12,27,6,0,60,7.1,8.5,99,99,99,999,1011.9,24,24.6,19.9,99,99
2021,12,27,6,10,54,7.3,9.4,99,99,99,999,1012,23.8,24.6,20.4,99,99
2021,12,27,6,20,60,7.7,9.5,99,99,99,999,1011.9,23.8,24.6,20.5,99,99
2021,12,27,6,30,60,8.3,9.8,99,99,99,999,1011.9,23.7,24.6,20.2,99,99
2021,12,27,6,40,57,8.6,10.4,2.1,10,6.36,40,1011.9,23.7,24.6,20.3,99,99
2021,12,27,6,50,61,8.8,10.6,99,99,99,999,1011.9,23.5,24.6,20.2,99,99
2021,12,27,7,0,58,8.6,10.5,99,99,99,999,1012,23.5,24.7,19.9,99,99
2021,12,27,7,10,60,8,10.3,99,99,99,999,1012.1,23.6,24.7,19.6,99,99
2021,12,27,7,20,66,8.2,9.8,99,99,99,999,1012.2,23.7,24.7,19.7,99,99
2021,12,27,7,30,61,7.8,9.6,99,99,99,999,1012.2,23.6,24.7,19.7,99,99
2021,12,27,7,40,63,8,9.8,2.37,10,6.73,39,1012.2,23.6,24.7,19.6,99,99
2021,12,27,7,50,65,8.8,10.2,99,99,99,999,1012.1,23.6,24.6,19.7,99,99
2021,12,27,8,0,62,7.9,9.6,99,99,99,999,1012,23.6,24.7,19.6,99,99
2021,12,27,8,10,60,7.8,9.7,99,99,99,999,1012,23.7,24.7,19.4,99,99
2021,12,27,8,20,65,8.1,9.8,99,99,99,999,1011.9,23.6,24.7,19.8,99,99
2021,12,27,8,30,61,7.6,9.4,99,99,99,999,1011.9,23.6,24.7,19.5,99,99
2021,12,27,8,40,60,7.6,9.2,2.3,9.09,6.52,38,1011.9,23.7,24.7,19.1,99,99
2021,12,27,8,50,66,7.3,9.2,99,99,99,999,1011.8,23.7,24.7,19.1,99,99
2021,12,27,9,0,67,7.6,9.1,99,99,99,999,1011.8,23.8,24.7,18.5,99,99
2021,12,27,9,10,66,7.3,9.1,99,99,99,999,1011.7,23.7,24.7,19.8,99,99
2021,12,27,9,20,62,7.5,9.5,99,99,99,999,1011.5,23.7,24.7,20,99,99
2021,12,27,9,30,66,8.3,10.2,99,99,99,999,1011.5,23.7,24.7,19.9,99,99
2021,12,27,9,40,63,8.7,11,2.36,8.33,6.51,60,1011.5,23.5,24.7,20,99,99
2021,12,27,9,50,67,8.2,10,99,99,99,999,1011.4,23.4,24.7,19.5,99,99
2021,12,27,10,0,69,7.5,9.3,99,99,99,999,1011.3,23.6,24.7,19.3,99,99
2021,12,27,10,10,58,7.3,8.8,99,99,99,999,1011.2,23.7,24.7,18.5,99,99
2021,12,27,10,20,62,7.5,9.1,99,99,99,999,1011.1,23.7,24.7,19.2,99,99
2021,12,27,10,30,67,7.3,9.5,99,99,99,999,1011.1,23.7,24.7,19.5,99,99
2021,12,27,10,40,76,7.3,8.8,2.18,11.43,6.45,33,1011,23.7,24.7,19.3,99,99
2021,12,27,10,50,74,7.1,8.7,99,99,99,999,1010.9,23.7,24.7,19.6,99,99
2021,12,27,11,0,70,7,8.6,99,99,99,999,1010.7,23.8,24.7,19.9,99,99
2021,12,27,11,10,76,7.4,9.2,99,99,99,999,1010.7,23.7,24.7,20,99,99
2021,12,27,11,20,77,7.3,8.7,99,99,99,999,1010.6,23.6,24.7,19.5,99,99
2021,12,27,11,30,73,7.1,8.7,99,99,99,999,1010.6,23.7,24.7,19.5,99,99
2021,12,27,11,40,79,7.2,9,2.28,9.09,6.61,53,1010.4,23.6,24.7,19.5,99,99
2021,12,27,11,50,73,7.5,9,99,99,99,999,1010.1,23.6,24.7,19.3,99,99
2021,12,27,12,0,76,7.6,9.2,99,99,99,999,1010.1,23.6,24.7,19.2,99,99
2021,12,27,12,10,72,7.2,8.6,99,99,99,999,1010,23.6,24.7,19.2,99,99
2021,12,27,12,20,69,7.6,9.1,99,99,99,999,1009.8,23.6,24.7,19.1,99,99
2021,12,27,12,30,73,7.3,8.9,99,99,99,999,1009.8,23.6,24.7,19.2,99,99
2021,12,27,12,40,73,7,9.3,2.43,8.33,6.81,64,1009.9,23.6,24.7,19.4,99,99
2021,12,27,12,50,80,6.8,8.7,99,99,99,999,1009.9,23.6,24.7,19.4,99,99
2021,12,27,13,0,79,6.8,8.5,99,99,99,999,1009.9,23.5,24.7,19.3,99,99
2021,12,27,13,10,73,7.1,8.6,99,99,99,999,1009.8,23.6,24.7,19.2,99,99
2021,12,27,13,20,83,7,8.6,99,99,99,999,1009.8,23.5,24.7,19.1,99,99
2021,12,27,13,30,78,7,8.6,99,99,99,999,1009.7,23.5,24.7,19.1,99,99
2021,12,27,13,40,73,6.7,8.3,2.34,9.09,6.8,54,1009.9,23.5,24.7,19.2,99,99
2021,12,27,13,50,72,6.4,7.7,99,99,99,999,1010.1,23.6,24.7,19.3,99,99
2021,12,27,14,0,78,6.7,8.4,99,99,99,999,1010,23.6,24.7,19.3,99,99
2021,12,27,14,10,83,7.2,8.2,99,99,99,999,1010,23.6,24.7,19.1,99,99
2021,12,27,14,20,80,7,8.7,99,99,99,999,1009.9,23.6,24.7,19.2,99,99
2021,12,27,14,30,84,6.7,8.2,99,99,99,999,1010,23.6,24.7,19.4,99,99
2021,12,27,14,40,87,6.6,8.2,2.49,10.81,7.13,44,1010.1,23.6,24.7,19.2,99,99
2021,12,27,14,50,87,6.7,8,99,99,99,999,1010.1,23.6,24.7,19,99,99
2021,12,27,15,0,82,6.5,8.2,99,99,99,999,1010.3,23.7,24.7,19.1,99,99
2021,12,27,15,10,85,6.6,7.9,99,99,99,999,1010.4,23.6,24.7,19,99,99
2021,12,27,15,20,86,6.1,7.6,99,99,99,999,1010.5,23.7,24.7,19.3,99,99
2021,12,27,15,30,83,6,8,99,99,99,999,1010.6,23.7,24.7,19.5,99,99
2021,12,27,15,40,89,6.4,8.1,2.35,8.33,6.91,53,1010.7,23.6,24.7,19.1,99,99
2021,12,27,15,50,83,6.1,7.5,99,99,99,999,1010.8,23.6,24.6,19.3,99,99
2021,12,27,16,0,83,5.9,7.2,99,99,99,999,1010.8,23.6,24.6,19.3,99,99
2021,12,27,16,10,92,6.2,7.7,99,99,99,999,1011.1,23.8,24.6,19,99,99
2021,12,27,16,20,86,6.1,7.7,99,99,99,999,1011.2,23.8,24.6,19.2,99,99
2021,12,27,16,30,88,6.1,7.6,99,99,99,999,1011.3,23.7,24.6,19.1,99,99
2021,12,27,16,40,91,5.8,7.5,2.23,10.81,6.98,29,1011.5,23.8,24.6,19.3,99,99
2021,12,27,16,50,91,5.9,7.5,99,99,99,999,1011.5,23.8,24.6,19.3,99,99
2021,12,27,17,0,85,6.2,7.4,99,99,99,999,1011.6,23.7,24.6,19.2,99,99
2021,12,27,17,10,85,5.9,7.2,99,99,99,999,1011.7,23.9,24.6,19.3,99,99
2021,12,27,17,20,95,5.8,7.4,99,99,99,999,1011.9,23.9,24.6,19.2,99,99
2021,12,27,17,30,99,5.5,6.8,99,99,99,999,1012,24,24.6,19.6,99,99
2021,12,27,17,40,91,6.4,8.1,2.61,10.81,7.46,37,1012,23.9,24.6,19.4,99,99
2021,12,27,17,50,74,6.3,8.3,99,99,99,999,1012,23.8,24.6,19.1,99,99
2021,12,27,18,0,82,5.7,7.2,99,99,99,999,1012.1,23.9,24.6,19.4,99,99
2021,12,27,18,10,84,5.5,7,99,99,99,999,1012.2,24,24.6,19.7,99,99
2021,12,27,18,20,90,5.8,7.6,99,99,99,999,1012.1,24,24.6,19.6,99,99
2021,12,27,18,30,91,6.1,7.5,99,99,99,999,1012.2,24,24.6,19.3,99,99
2021,12,27,18,40,91,6,7,2.61,10,7.57,39,1012.3,24.1,24.6,19.2,99,99
2021,12,27,18,50,86,6.1,7.7,99,99,99,999,1012.4,24.1,24.6,19.4,99,99
2021,12,27,19,0,89,6,8.1,99,99,99,999,1012.4,24.1,24.6,19.4,99,99
2021,12,27,19,10,83,6.1,7.6,99,99,99,999,1012.3,24.1,24.6,19.4,99,99
2021,12,27,19,20,87,5.9,8.2,99,99,99,999,1012.6,24.1,24.6,19.6,99,99
2021,12,27,19,30,93,5.9,7.5,99,99,99,999,1012.5,24.1,24.6,19.5,99,99
2021,12,27,19,40,88,5.8,7.2,2.54,11.43,7.48,29,1012.4,24.1,24.6,19.6,99,99
2021,12,27,19,50,80,6.2,7.5,99,99,99,999,1012.4,24,24.6,19.8,99,99
2021,12,27,20,0,84,6.7,8.5,99,99,99,999,1012.5,24,24.6,19.5,99,99
2021,12,27,20,10,90,6.8,8.8,99,99,99,999,1012.4,24.2,24.6,19.3,99,99
2021,12,27,20,20,91,6.5,8.1,99,99,99,999,1012.4,24.1,24.6,19.4,99,99
2021,12,27,20,30,86,6.5,7.7,99,99,99,999,1012.2,24.2,24.6,19.4,99,99
2021,12,27,20,40,94,6.4,7.8,2.63,10.81,7.62,36,1012.1,24.2,24.6,19.5,99,99
2021,12,27,20,50,89,6.5,8.1,99,99,99,999,1011.9,24.1,24.6,19.4,99,99
2021,12,27,21,0,91,6.5,7.8,99,99,99,999,1011.9,24.1,24.6,19.2,99,99
2021,12,27,21,10,90,6.3,7.9,99,99,99,999,1011.8,24.1,24.6,19.8,99,99
2021,12,27,21,20,86,6.4,7.9,99,99,99,999,1011.9,24,24.6,19.8,99,99
2021,12,27,21,30,82,6,7.7,99,99,99,999,1011.9,24,24.6,19.8,99,99
2021,12,27,21,40,88,6.2,8,2.56,10.81,7.53,25,1011.7,24,24.6,19.7,99,99
2021,12,27,21,50,80,6.1,7.9,99,99,99,999,1011.7,24,24.6,20.1,99,99
2021,12,27,22,0,85,6.1,7.9,99,99,99,999,1011.8,24,24.6,19.9,99,99
2021,12,27,22,10,83,6.2,7.7,99,99,99,999,1011.7,24,24.6,19.8,99,99
2021,12,27,22,20,82,6,7.9,99,99,99,999,1011.5,24,24.6,19.8,99,99
2021,12,27,22,30,81,6.2,7.9,99,99,99,999,1011.3,24,24.6,19.6,99,99
2021,12,27,22,40,80,6.3,7.7,2.52,11.43,7.46,29,1011.1,24,24.6,19.7,99,99
2021,12,27,22,50,83,6.1,7.9,99,99,99,999,1010.9,24,24.6,19.5,99,99
2021,12,27,23,0,84,6.4,7.9,99,99,99,999,1010.5,24,24.6,19.8,99,99
2021,12,27,23,10,84,6.7,8,99,99,99,999,1010.5,24,24.6,19.9,99,99
2021,12,27,23,20,80,6.5,7.9,99,99,99,999,1010.3,24,24.6,19.9,99,99
2021,12,27,23,30,81,6.5,8.2,99,99,99,999,1010.3,23.9,24.6,20,99,99
2021,12,27,23,40,82,6.2,8,2.6,10.81,7.8,33,1010.3,24,24.6,19.8,99,99
2021,12,27,23,50,82,6.1,8,99,99,99,999,1010.1,24,24.7,19.9,99,99
2021,12,28,0,0,81,6.7,8,99,99,99,999,1010,23.9,24.7,19.9,99,99
2021,12,28,0,10,88,6.8,8.1,99,99,99,999,1010.1,23.9,24.7,19.9,99,99
2021,12,28,0,20,91,6.1,7.5,99,99,99,999,1010.3,24.1,24.6,20.3,99,99
2021,12,28,0,30,85,6.7,8.4,99,99,99,999,1010.1,24,24.6,20,99,99
2021,12,28,0,40,76,6.5,8.2,2.77,11.43,8.02,29,1010.2,24.1,24.6,20,99,99
2021,12,28,0,50,80,6.1,7.7,99,99,99,999,1010.3,24.1,24.7,19.9,99,99
2021,12,28,1,0,79,6.4,7.8,99,99,99,999,1010.2,24.1,24.6,19.9,99,99
2021,12,28,1,10,93,6.6,8,99,99,99,999,1010.3,24,24.6,20.2,99,99
2021,12,28,1,20,98,6,7.5,99,99,99,999,1010.3,23.9,24.6,20.2,99,99
2021,12,28,1,30,88,6.7,8.6,99,99,99,999,1010.4,24,24.6,20.1,99,99
2021,12,28,1,40,87,6.8,8.2,2.78,10.81,7.77,38,1010.5,24,24.6,20.3,99,99
2021,12,28,1,50,86,6.8,8.3,99,99,99,999,1010.6,24,24.6,19.9,99,99
2021,12,28,2,0,90,6.7,8,99,99,99,999,1010.8,24.1,24.6,19.9,99,99
2021,12,28,2,10,83,6.8,8.2,99,99,99,999,1010.7,24.1,24.6,19.8,99,99
2021,12,28,2,20,77,6.7,8.1,99,99,99,999,1010.8,24,24.6,19.9,99,99
2021,12,28,2,30,78,6.8,8.1,99,99,99,999,1010.8,23.9,24.6,20.2,99,99
2021,12,28,2,40,81,7,8.4,2.52,10.81,7.57,37,1011.1,23.9,24.6,20.1,99,99
2021,12,28,2,50,77,7.3,8.7,99,99,99,999,1011.1,23.9,24.6,20.3,99,99
2021,12,28,3,0,68,7.1,8.5,99,99,99,999,1011.3,23.8,24.6,20.1,99,99
2021,12,28,3,10,74,6.7,8.6,99,99,99,999,1011.5,23.9,24.6,20.2,99,99
2021,12,28,3,20,69,7.1,9.2,99,99,99,999,1011.7,23.7,24.6,20.5,99,99
2021,12,28,3,30,72,7.2,8.9,99,99,99,999,1011.9,23.6,24.6,20.2,99,99
2021,12,28,3,40,73,7.2,8.9,2.78,10.81,7.61,49,1012,23.6,24.6,20.2,99,99
2021,12,28,3,50,67,7.3,8.9,99,99,99,999,1012.1,23.6,24.6,20.3,99,99
2021,12,28,4,0,67,7.1,8.9,99,99,99,999,1012.2,23.7,24.6,20.5,99,99
2021,12,28,4,10,70,7.3,9.1,99,99,99,999,1012.3,23.8,24.6,20.5,99,99
2021,12,28,4,20,79,7.7,9.5,99,99,99,999,1012.5,23.9,24.6,19.9,99,99
2021,12,28,4,30,72,8.1,9.9,99,99,99,999,1012.4,24,24.6,20,99,99
2021,12,28,4,40,77,7.7,9.5,2.54,11.43,7.61,41,1012.5,24,24.5,20,99,99
2021,12,28,4,50,78,7.8,9.6,99,99,99,999,1012.8,24,24.5,20,99,99
2021,12,28,5,0,76,7.7,9.5,99,99,99,999,1013,24,24.6,19.9,99,99
2021,12,28,5,10,81,7.6,9.7,99,99,99,999,1013,24,24.5,20,99,99
2021,12,28,5,20,73,7.8,9.8,99,99,99,999,1013.1,24,24.5,19.9,99,99
2021,12,28,5,30,76,7.7,9.6,99,99,99,999,1013.3,24,24.5,20,99,99
2021,12,28,5,40,77,7.7,9.5,2.74,10,7.67,50,1013.3,24,24.5,19.9,99,99
2021,12,28,5,50,75,7.5,9,99,99,99,999,1013.6,24,24.5,19.9,99,99
2021,12,28,6,0,74,7.1,9.1,99,99,99,999,1013.6,24,24.5,20,99,99
2021,12,28,6,10,76,7.4,9.1,99,99,99,999,1013.6,24,24.5,19.9,99,99
2021,12,28,6,20,76,7.4,9.1,99,99,99,999,1013.6,24,24.5,19.8,99,99
2021,12,28,6,30,78,8,10.3,99,99,99,999,1013.7,24,24.5,19.7,99,99
2021,12,28,6,40,82,8,9.8,2.59,10.81,7.25,48,1013.6,24,24.5,19.7,99,99
2021,12,28,6,50,79,7.7,9.6,99,99,99,999,1013.8,24,24.5,19.9,99,99
2021,12,28,7,0,88,7.5,9.4,99,99,99,999,1013.9,24.1,24.5,19.8,99,99
2021,12,28,7,10,83,7.8,10,99,99,99,999,1013.8,24,24.5,19.8,99,99
2021,12,28,7,20,78,8.1,9.8,99,99,99,999,1013.9,24,24.5,19.3,99,99
2021,12,28,7,30,74,7.9,9.9,99,99,99,999,1013.9,24,24.5,19.5,99,99
2021,12,28,7,40,77,8.2,10,2.72,10.81,7.51,49,1013.9,24,24.5,19.6,99,99
2021,12,28,7,50,75,8.1,9.7,99,99,99,999,1013.8,24,24.5,19.4,99,99
2021,12,28,8,0,73,7.8,10,99,99,99,999,1013.9,24,24.5,19.6,99,99
2021,12,28,8,10,73,7.7,9.6,99,99,99,999,1014,24,24.5,19.7,99,99
2021,12,28,8,20,72,7.5,9.5,99,99,99,999,1014,24,24.5,19.9,99,99
2021,12,28,8,30,73,7.7,9.8,99,99,99,999,1014,24,24.5,19.9,99,99
2021,12,28,8,40,73,7.7,9.6,3.03,10.81,8.01,45,1013.8,24,24.5,19.9,99,99
2021,12,28,8,50,71,7.5,9.4,99,99,99,999,1013.8,24,24.5,20.1,99,99
2021,12,28,9,0,66,7.8,9.8,99,99,99,999,1013.9,24,24.5,20,99,99
2021,12,28,9,10,71,7.9,9.7,99,99,99,999,1013.7,23.9,24.5,19.7,99,99
2021,12,28,9,20,78,7.8,10.2,99,99,99,999,1013.7,24,24.5,19.6,99,99
2021,12,28,9,30,75,8,9.7,99,99,99,999,1013.7,23.9,24.5,19.6,99,99
2021,12,28,9,40,76,7.9,9.8,2.67,10,7.36,54,1013.6,23.9,24.5,19.6,99,99
2021,12,28,9,50,72,7.8,9.7,99,99,99,999,1013.6,23.9,24.5,19.7,99,99
2021,12,28,10,0,70,8.4,10.2,99,99,99,999,1013.4,23.8,24.5,19.6,99,99
2021,12,28,10,10,74,8.3,10.2,99,99,99,999,1013.5,23.8,24.5,19.6,99,99
2021,12,28,10,20,69,7.8,9.6,99,99,99,999,1013.5,23.8,24.5,19.7,99,99
2021,12,28,10,30,69,7.6,9.6,99,99,99,999,1013.3,23.8,24.5,19.6,99,99
2021,12,28,10,40,66,8.1,9.6,3.18,10,7.9,46,1013.3,23.8,24.5,19.6,99,99
2021,12,28,10,50,72,7.9,9.6,99,99,99,999,1013.3,23.8,24.5,19.5,99,99
2021,12,28,11,0,64,8,9.8,99,99,99,999,1013.1,23.8,24.5,19.5,99,99
2021,12,28,11,10,66,8.1,10,99,99,99,999,1013,23.8,24.5,19.4,99,99
2021,12,28,11,20,65,7.9,10,99,99,99,999,1012.8,23.8,24.5,19.5,99,99
2021,12,28,11,30,64,8.6,10.5,99,99,99,999,1012.6,23.7,24.5,19.2,99,99
2021,12,28,11,40,66,8.5,10.5,2.97,11.43,7.99,59,1012.4,23.7,24.5,19.2,99,99
2021,12,28,11,50,57,8.7,10.6,99,99,99,999,1012.3,23.7,24.5,19.1,99,99
2021,12,28,12,0,60,8.7,10.8,99,99,99,999,1012.2,23.7,24.5,19.1,99,99
2021,12,28,12,10,58,9,10.5,99,99,99,999,1012.1,23.7,24.4,19,99,99
2021,12,28,12,20,58,8.6,10.5,99,99,99,999,1012,23.7,24.5,19.1,99,99
2021,12,28,12,30,61,8.4,10.4,99,99,99,999,1011.8,23.7,24.4,19.2,99,99
2021,12,28,12,40,66,9,11.6,3.11,10,7.63,52,1011.6,23.7,24.5,18.6,99,99
2021,12,28,12,50,66,8.9,10.7,99,99,99,999,1011.6,23.7,24.4,18.4,99,99
